Gene	Gene.name	Tissue	nTPM	fda	fdaGeneDesc	gwcat	gwasTraits
ENSG00000006576	PHTF2	skeletal_muscle	112.7	0		1	Metabolite levels;Systolic blood pressure;Pulse pressure;Night sleep phenotypes
ENSG00000103066	PLA2G15	skeletal_muscle	58.3	0		1	Schizophrenia;Refractive error;Eosinophil percentage of white cells;Eosinophil counts;Serum metabolite levels
ENSG00000132429	POPDC3	skeletal_muscle	96.3	0		1	Metabolite levels;Menarche (age at onset);Height;Multiple sclerosis
ENSG00000049769	PPP1R3F	skeletal_muscle	27.5	0		1	Asthma;Asthma (childhood onset)
ENSG00000162409	PRKAA2	skeletal_muscle	38.7	1	Protein kinase AMP-activated catalytic subunit alpha 2	1	Lymphocyte count
ENSG00000175166	PSMD2	skeletal_muscle	332.9	0		1	Birth weight;Body mass index;Appendicular lean mass
ENSG00000101084	RAB5IF	skeletal_muscle	216.9	0		1	Appendicular lean mass
ENSG00000154153	RETREG1	skeletal_muscle	141.8	0		1	Diffusing capacity of carbon monoxide;Orofacial cleft x maternal periconceptional multivitamin use interaction (1df)
ENSG00000137393	RNF144B	skeletal_muscle	56.9	0		1	Triglyceride levels;General risk tolerance (MTAG);Facial morphology;Age at voice drop;Chronic periodontitis (mean interproximal clinical attachment level)
ENSG00000196218	RYR1	skeletal_muscle	1618.9	1	Ryanodine receptor 1	1	Abstraction and mental flexibility;Peanut allergy (parent-of-origin effect);White blood cell count (basophil);Basophil percentage of granulocytes;Basophil percentage of white cells
ENSG00000198838	RYR3	skeletal_muscle	24.2	0		1	Amyotrophic lateral sclerosis (sporadic);Hepcidin/ferritin ratio;Gut microbiota (bacterial taxa, rank normal transformation method);Hippocampal volume
ENSG00000188322	SBK1	skeletal_muscle	44.1	0		1	Lamb consumption;Waist circumference;Tonsillectomy
ENSG00000105711	SCN1B	skeletal_muscle	572	1	Sodium voltage-gated channel beta subunit 1	1	Metabolite levels;Serum albumin levels
ENSG00000170624	SGCD	skeletal_muscle	42.9	0		1	Airway responsiveness in chronic obstructive pulmonary disease;Pulse pressure;Smoking initiation
ENSG00000198892	SHISA4	skeletal_muscle	219.7	0		1	Depressive symptoms (binary sum-score);Depressive symptoms (sum-score);Depressive symptom (fatigue) (ordinal trait);Depressive symptom (low self-esteem) (ordinal trait);Sleep duration (short sleep)
ENSG00000112394	SLC16A10	skeletal_muscle	41.2	0		1	Blood metabolite levels;Metabolite levels;Refractive error;Ulcerative colitis
ENSG00000141526	SLC16A3	skeletal_muscle	198.3	0		1	Refractive error;Hemoglobin;Proteinuria and chronic kidney disease
ENSG00000117479	SLC19A2	skeletal_muscle	124.1	0		1	Plasma factor V levels in venous thrombosis;Venous thromboembolism
ENSG00000168575	SLC20A2	skeletal_muscle	131.2	0		1	Pulse pressure;Hemoglobin levels;Mean corpuscular volume
ENSG00000146477	SLC22A3	skeletal_muscle	67.4	0		1	Type 2 diabetes;Lipoprotein (a) levels in response to niacin in statin-treated individuals;Height;Colorectal cancer;Body mass index
ENSG00000197375	SLC22A5	skeletal_muscle	56.1	0		1	Plasma omega-6 polyunsaturated fatty acid levels (arachidonic acid);Serum metabolite levels;Low density lipoprotein cholesterol levels;Asthma
ENSG00000075415	SLC25A3	skeletal_muscle	1537.4	0		1	Height;Body fat distribution (leg fat ratio);Body fat distribution (trunk fat ratio);Hip circumference adjusted for BMI
ENSG00000145832	SLC25A48	skeletal_muscle	8.8	0		1	Resistance to Mycobacterium tuberculosis in HIV-positive individuals measured by a negative tuberculin skin test (continuous);Resistance to Mycobacterium tuberculosis in HIV-positive individuals measured by a negative tuberculin skin test (dichotomous);Cerebrospinal fluid t-tau levels;Cerebrospinal fluid p-tau levels in Alzheimers disease dementia;Obesity-related traits
ENSG00000181856	SLC2A4	skeletal_muscle	223.6	0		1	Birth weight;Diastolic blood pressure x smoking status (ever vs never) interaction (2df test);Alzheimers disease;LDL cholesterol levels;Meat-related diet
ENSG00000167703	SLC43A2	skeletal_muscle	60.5	0		1	Waist circumference adjusted for body mass index;Mean platelet volume;Reticulocyte count;Reticulocyte fraction of red cells;Plateletcrit
ENSG00000103064	SLC7A6	skeletal_muscle	75	0		1	Blood metabolite ratios;Blood metabolite levels;Schizophrenia;Serum metabolite levels
ENSG00000137571	SLCO5A1	skeletal_muscle	7.6	0		1	Basophil count;Lateral ventricle volume;Metabolite levels;Cervical cancer;Metabolite levels  (X-11787)
ENSG00000179542	SLITRK4	skeletal_muscle	8.3	0		1	Severe influenza A (H1N1) infection;Creatine kinase levels
ENSG00000168273	SMIM4	skeletal_muscle	130.3	0		1	Schizophrenia;Bipolar disorder;Autism spectrum disorder or schizophrenia
ENSG00000184602	SNN	skeletal_muscle	114.9	0		1	QT interval;Plasma renin activity levels;Low density lipoprotein cholesterol levels;Liver enzyme levels (alkaline phosphatase)
ENSG00000126091	ST3GAL3	skeletal_muscle	88	0		1	Refractive error;Attention deficit hyperactivity disorder;Autism spectrum disorder or schizophrenia;Household income (MTAG)
ENSG00000054654	SYNE2	skeletal_muscle	198.5	0		1	Blond vs. brown/black hair color;Cutaneous melanoma or hair colour;Nevus count or cutaneous melanoma;Cutaneous malignant melanoma;Youthful appearance (self-reported)
ENSG00000136404	TM6SF1	skeletal_muscle	47.3	0		1	Diastolic blood pressure;Lymphocyte count
ENSG00000144868	TMEM108	skeletal_muscle	23.1	0		1	Menarche (age at onset);Systolic blood pressure;Waist circumference;Stroke
ENSG00000178307	TMEM11	skeletal_muscle	81.3	0		1	Metabolite levels;Acne (severe);Schizophrenia;Bipolar disorder;Adventurousness
ENSG00000224982	TMEM233	skeletal_muscle	66.6	0		1	Adverse response to drug
ENSG00000095209	TMEM38B	skeletal_muscle	77.4	0		1	Menarche (age at onset);Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction);Waist circumference adjusted for BMI (adjusted for smoking behaviour);Alcohol consumption (drinks per week)
ENSG00000175606	TMEM70	skeletal_muscle	100.7	0		1	Metabolite levels;Low density lipoprotein cholesterol levels
ENSG00000140416	TPM1	skeletal_muscle	12678	0		1	Parkinsons disease;Triglyceride levels;Refractive error;HDL cholesterol levels;Apolipoprotein A1 levels
ENSG00000186439	TRDN	skeletal_muscle	1944.1	0		1	Metabolite levels;Borderline personality disorder;Intraocular pressure;Night sleep phenotypes;Post bronchodilator FEV1
ENSG00000155657	TTN	skeletal_muscle	920.6	0		1	Type 2 diabetes;Glaucoma;Smoking status (ever vs never smokers);Intraocular pressure;Refractive error
ENSG00000183785	TUBA8	skeletal_muscle	332.2	0		1	Cerebrospinal T-tau levels;Atrial fibrillation
ENSG00000144357	UBR3	skeletal_muscle	71.2	0		1	Urate levels in obese individuals;Longitudinal change in brain amyloid plaque burden;Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)
ENSG00000101019	UQCC1	skeletal_muscle	106.8	0		1	Fish- and plant-related diet;Neonatal white matter microstructure;Brain morphology (MOSTest);Height
ENSG00000123124	WWP1	skeletal_muscle	171.4	0		1	Blood protein levels;Estimated glomerular filtration rate
