Gene	Gene.name	Tissue	nTPM	fda	fdaGeneDesc	gwcat	gwasTraits
ENSG00000168447	SCNN1B	esophagus	82.8	1	Sodium channel epithelial 1 subunit beta	1	Kidney stones
ENSG00000115884	SDC1	esophagus	491.6	0		1	Amyotrophic lateral sclerosis (sporadic);Seasonality;Triglyceride levels;LDL cholesterol levels;HDL cholesterol levels
ENSG00000170786	SDR16C5	esophagus	51.9	0		1	Height;Refractive error
ENSG00000185033	SEMA4B	esophagus	124.4	0		1	Acne (severe);Pulse pressure;Frontal fibrosing alopecia;Serum alkaline phosphatase levels
ENSG00000197641	SERPINB13	esophagus	180.4	0		1	Eosinophil counts;Eosinophil percentage of granulocytes;Sum eosinophil basophil counts
ENSG00000145283	SLC10A6	esophagus	9.1	0		1	Refractive error;Eyebrow thickness;Insulin-related traits
ENSG00000139514	SLC7A1	esophagus	55.1	0		1	Metabolite levels;Triglyceride levels;Systolic blood pressure;Asthma;Sleep duration (> 10 hours)
ENSG00000170545	SMAGP	esophagus	139.8	0		1	Mean platelet volume
ENSG00000166145	SPINT1	esophagus	255.5	0		1	Visceral adipose tissue/subcutaneous adipose tissue ratio;Malaria;Blood protein levels
ENSG00000149043	SYT8	esophagus	29.2	0		1	Logical memory (delayed recall) in mild cognitive impairment;Celiac disease
ENSG00000184292	TACSTD2	esophagus	989.6	1	Tumor associated calcium signal transducer 2	1	Calcific aortic valve stenosis;Nickel levels
ENSG00000170006	TMEM154	esophagus	58.3	0		1	Type 2 diabetes;Obstructive sleep apnea during REM sleep (apnea hypopnea index)
ENSG00000088726	TMEM40	esophagus	219.8	0		1	Left ventricular ejection fraction;Waist-to-hip ratio adjusted for BMI (age <50);Waist-to-hip ratio adjusted for BMI (age >50);Waist-to-hip ratio adjusted for BMI;Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test)
ENSG00000151715	TMEM45B	esophagus	66.5	0		1	Night sleep phenotypes;Serum metabolite levels;Spontaneous preterm birth with premature rupture of membranes;Obesity-related traits;Type 2 diabetes
ENSG00000163472	TMEM79	esophagus	132.4	0		1	Glycated hemoglobin levels;Mean corpuscular hemoglobin concentration
ENSG00000187054	TMPRSS11A	esophagus	86.1	0		1	Regular attendance at a pub or social club
ENSG00000137648	TMPRSS4	esophagus	108.7	0		1	Lean body mass
ENSG00000100300	TSPO	esophagus	690.1	1	Translocator protein	1	Metabolite levels;Monocyte percentage of white cells;Monocyte count;Alzheimers disease (late onset);Gastric cancer
ENSG00000244122	UGT1A7	esophagus	83.8	0		1	Serum metabolite levels
ENSG00000131015	ULBP2	esophagus	6.1	0		1	Neurological blood protein biomarker levels
ENSG00000105668	UPK1A	esophagus	43.2	0		1	Refractive error;Brain morphology (MOSTest)
ENSG00000186806	VSIG10L	esophagus	62.3	0		1	Appendicular lean mass
ENSG00000135925	WNT10A	esophagus	7	0		1	Triglyceride levels;Number of decayed, missing and filled tooth surfaces or use of dentures;Dentures;Acne (severe)
