Gene	Gene.name	Tissue	nTPM	fda	fdaGeneDesc	gwcat	gwasTraits
ENSG00000114650	SCAP	adrenal_gland	135.2	0		1	Blood metabolite levels;Triglyceride levels;Refractive error;Neonatal white matter microstructure;Estimated glomerular filtration rate
ENSG00000073060	SCARB1	adrenal_gland	995.8	0		1	HDL cholesterol;LDL cholesterol levels;Low density lipoprotein cholesterol levels;Triglyceride levels;Apolipoprotein B levels
ENSG00000145284	SCD5	adrenal_gland	156.7	0		1	Type 2 diabetes;Eosinophil percentage of white cells;Eosinophil counts;Venous thromboembolism adjusted for sickle cell variant rs77121243-T;Sum neutrophil eosinophil counts
ENSG00000092421	SEMA6A	adrenal_gland	60.1	0		1	Eosinophilic esophagitis;Amyotrophic lateral sclerosis;High chromosomal aberration frequency (chromatid type);Blood protein levels;Brain morphology (MOSTest)
ENSG00000036565	SLC18A1	adrenal_gland	25.1	1	Solute carrier family 18 member A1	1	Triglycerides;Triglyceride levels;Cholesterol
ENSG00000089057	SLC23A2	adrenal_gland	99.3	0		1	Height;Mean corpuscular hemoglobin;Mean corpuscular volume;Femur bone mineral density x serum urate levels interaction;Red cell distribution width
ENSG00000113396	SLC27A6	adrenal_gland	24.4	0		1	Night sleep phenotypes;PR interval;Brain morphology (MOSTest);Subcortical volume (MOSTest)
ENSG00000142494	SLC47A1	adrenal_gland	127.3	0		1	Lymphocyte count;Glomerular filtration rate (creatinine);Intracranial aneurysm;Chronic kidney disease;Estimated glomerular filtration rate
ENSG00000179542	SLITRK4	adrenal_gland	11.1	0		1	Severe influenza A (H1N1) infection;Creatine kinase levels
ENSG00000168273	SMIM4	adrenal_gland	121.9	0		1	Schizophrenia;Bipolar disorder;Autism spectrum disorder or schizophrenia
ENSG00000057252	SOAT1	adrenal_gland	165.3	1	Sterol O-acyltransferase 1	1	Metabolite levels
ENSG00000072310	SREBF1	adrenal_gland	219.2	0		1	Schizophrenia;Resting heart rate;Eosinophil counts;TB-LM or TBLH-BMD (pleiotropy)
ENSG00000115525	ST3GAL5	adrenal_gland	47.4	0		1	Mean platelet volume;Mean spheric corpuscular volume
ENSG00000101638	ST8SIA5	adrenal_gland	12.2	0		1	Fruit consumption
