Gene	Gene.name	Tissue	nTPM	fda	fdaGeneDesc	gwcat	gwasTraits
ENSG00000184564	SLITRK6	urinary_bladder	14.7	0		1	Bipolar disorder (mania);Trunk fat mass adjusted for trunk lean mass;Femoral neck bone mineral density and trunk fat mass adjusted by trunk lean mass;Male sexual orientation;Initial alcohol sensitivity
ENSG00000196542	SPTSSB	urinary_bladder	49.5	0		1	Parkinsons disease;Number of sexual partners;Parkinsons disease or first degree relation to individual with Parkinsons disease;IgG1 response to Plasmodium falciparum antigen (GLURP);Morning person
ENSG00000149043	SYT8	urinary_bladder	40.5	0		1	Logical memory (delayed recall) in mild cognitive impairment;Celiac disease
ENSG00000154096	THY1	urinary_bladder	216.7	0		1	Refractive error
ENSG00000137648	TMPRSS4	urinary_bladder	74.6	0		1	Lean body mass
ENSG00000146072	TNFRSF21	urinary_bladder	148.1	0		1	Thiopurine-induced alopecia in inflammatory bowel disease;Panic disorder
ENSG00000104321	TRPA1	urinary_bladder	27.7	1	Transient receptor potential cation channel subfamily A member 1	1	Metabolite levels;Lung cancer in ever smokers;Waist-to-hip ratio adjusted for BMI;Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test);Coronary artery disease
ENSG00000242366	UGT1A8	urinary_bladder	30	0		1	Serum metabolite levels
ENSG00000105668	UPK1A	urinary_bladder	205.7	0		1	Refractive error;Brain morphology (MOSTest)
ENSG00000114638	UPK1B	urinary_bladder	88.8	0		1	Gemcitabine-induced early high-grade neutropenia in pancreatic cancer
ENSG00000110375	UPK2	urinary_bladder	70.1	0		1	Asthma
